"HITId";"HITTypeId";"Title";"Description";"Keywords";"Reward";"CreationTime";"MaxAssignments";"RequesterAnnotation";"AssignmentDurationInSeconds";"AutoApprovalDelayInSeconds";"Expiration";"NumberOfSimilarHITs";"LifetimeInSeconds";"AssignmentId";"WorkerId";"AssignmentStatus";"AcceptTime";"SubmitTime";"AutoApprovalTime";"ApprovalTime";"RejectionTime";"RequesterFeedback";"WorkTimeInSeconds";"LifetimeApprovalRate";"Last30DaysApprovalRate";"Last7DaysApprovalRate";"Input.image";"Answer.blurry";"Answer.quality";"Approve";"Reject"
"2ZB3HVWAVKI6HAPNF2Y2499Q1DTOG3";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"31";;"2N9JHP4BDDKGJLEO5Y0X8G3509DZ6F";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:17:06 GMT 2011";"Sat Apr 30 15:17:24 GMT 2011";"Sat May 07 15:17:24 GMT 2011";"Sat Apr 30 19:55:28 PDT 2011";;;"18";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0116.jpg";0;"1";;
"2ZB3HVWAVKI6HAPNF2Y2499Q1DTOG3";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"31";;"2T12NJKM05BMYG0EBXTGYP9R3KVBGO";"A12KRSSY1NV0CE";"Approved";"Sat Apr 30 15:21:06 GMT 2011";"Sat Apr 30 15:21:28 GMT 2011";"Sat May 07 15:21:28 GMT 2011";"Sat Apr 30 19:55:28 PDT 2011";;;"22";"100% (15/15)";"100% (15/15)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0116.jpg";0;"1";;
"2ZB3HVWAVKI6HAPNF2Y2499Q1DTOG3";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"31";;"2XM8LZ6R70G56WEALKUVJ7WSL6Q7N6";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:18:46 GMT 2011";"Sat Apr 30 15:18:53 GMT 2011";"Sat May 07 15:18:53 GMT 2011";"Sat Apr 30 19:55:28 PDT 2011";;;"7";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0116.jpg";0;"1";;
"2ZB3HVWAVKI6HAPNF2Y2499Q1DTOG3";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"31";;"2XW6UXFCD45XR1ZKQTETPIN3MTRWUO";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:17:07 GMT 2011";"Sat Apr 30 15:17:13 GMT 2011";"Sat May 07 15:17:13 GMT 2011";"Sat Apr 30 19:55:28 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0116.jpg";0;"1";;
"2ZB3HVWAVKI6HAPNF2Y2499Q1DTOG3";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"31";;"2YRFYQS1CSTM323OQTVIH1EY600LO8";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:22:29 GMT 2011";"Sat Apr 30 15:22:48 GMT 2011";"Sat May 07 08:22:48 PDT 2011";"Sat Apr 30 19:55:28 PDT 2011";;;"19";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0116.jpg";0;"1";;
"2Y48JIA0RYNJOPTGXNR5GMJTEOG16R";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"21A8IUB2YU98Y4YQYCUL5FBJ2VR8KP";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:21:25 GMT 2011";"Sat Apr 30 15:21:33 GMT 2011";"Sat May 07 15:21:33 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"8";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0117.jpg";0;"1";;
"2Y48JIA0RYNJOPTGXNR5GMJTEOG16R";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2C55NQYN5F3QF6M26ZDNHWYBXMH8CB";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:15:39 GMT 2011";"Sat Apr 30 15:16:15 GMT 2011";"Sat May 07 15:16:15 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"36";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0117.jpg";2;"1";;
"2Y48JIA0RYNJOPTGXNR5GMJTEOG16R";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2HSG5R98D8J3A1DT5TKN3CG3FPMUE6";"A38KH9L0WDTPWB";"Approved";"Sat Apr 30 15:15:32 GMT 2011";"Sat Apr 30 15:15:55 GMT 2011";"Sat May 07 15:15:55 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"23";"100% (9/9)";"100% (9/9)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0117.jpg";0;"1";;
"2Y48JIA0RYNJOPTGXNR5GMJTEOG16R";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2OJSQV66RLPHXG9E8X1VPI62GWT5D7";"A3P9HKBYYARSFE";"Approved";"Sat Apr 30 15:22:56 GMT 2011";"Sat Apr 30 15:23:08 GMT 2011";"Sat May 07 08:23:08 PDT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"12";"100% (4/4)";"100% (4/4)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0117.jpg";0;"2";;
"2Y48JIA0RYNJOPTGXNR5GMJTEOG16R";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2P5EY5COW0LG6M95PS6LH6VNNCZW57";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:21:49 GMT 2011";"Sat Apr 30 15:21:54 GMT 2011";"Sat May 07 15:21:54 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"5";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0117.jpg";0;"1";;
"2FC98JHSTLB30NL8WA9OGJEJBLDRFG";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"10";;"28H36XBAT2D52D4KIGUQ5JG5MBP044";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:21:04 GMT 2011";"Sat Apr 30 15:21:14 GMT 2011";"Sat May 07 15:21:14 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"10";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0119.jpg";2;"1";;
"2FC98JHSTLB30NL8WA9OGJEJBLDRFG";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"10";;"2C55NQYN5F3QF6M26ZDNHWYBXMI8CC";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:20:51 GMT 2011";"Sat Apr 30 15:20:59 GMT 2011";"Sat May 07 15:20:59 GMT 2011";"Sat Apr 30 19:55:29 PDT 2011";;;"8";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0119.jpg";0;"1";;
"2FC98JHSTLB30NL8WA9OGJEJBLDRFG";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"10";;"2JPBNVP3TVOKKHLGI2P7VEOZ8BT03J";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:21:00 GMT 2011";"Sat Apr 30 15:21:30 GMT 2011";"Sat May 07 08:21:30 PDT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"30";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0119.jpg";2;"1";;
"2FC98JHSTLB30NL8WA9OGJEJBLDRFG";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"10";;"2MPKNQY2RCJKLQ5SR48R5KUI33C3S9";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:14:27 GMT 2011";"Sat Apr 30 15:14:39 GMT 2011";"Sat May 07 15:14:39 GMT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"12";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0119.jpg";2;"2";;
"2FC98JHSTLB30NL8WA9OGJEJBLDRFG";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"10";;"2NRKPFE4EGDHS982Y999SZW6AR28IE";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:21:12 GMT 2011";"Sat Apr 30 15:21:44 GMT 2011";"Sat May 07 08:21:44 PDT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"32";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0119.jpg";2;"2";;
"28AQV66RLPHI8QNS9BMKN62N3XK6EF";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"50";;"20M8Y1THV8EROLEQ0L9M4SM5DSKN0M";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:18:09 GMT 2011";"Sat Apr 30 15:18:28 GMT 2011";"Sat May 07 15:18:28 GMT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"19";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0121.jpg";2;"2";;
"28AQV66RLPHI8QNS9BMKN62N3XK6EF";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"50";;"276RSQV66RLPW5Z0UWNA0KI6V0MC49";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:15:11 GMT 2011";"Sat Apr 30 15:15:30 GMT 2011";"Sat May 07 15:15:30 GMT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"19";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0121.jpg";2;"2";;
"28AQV66RLPHI8QNS9BMKN62N3XK6EF";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"50";;"28ZQEOZFYQS1RFZJ1GORIS4I5EHHKD";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:15:43 GMT 2011";"Sat Apr 30 15:15:49 GMT 2011";"Sat May 07 15:15:49 GMT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0121.jpg";2;"2";;
"28AQV66RLPHI8QNS9BMKN62N3XK6EF";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"50";;"2CB1LY58B7271NODSL8D66YFL8IT8G";"AMGGLXGMFWEN2";"Approved";"Sat Apr 30 15:21:49 GMT 2011";"Sat Apr 30 15:21:54 GMT 2011";"Sat May 07 08:21:54 PDT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"5";"100% (13/13)";"100% (13/13)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0121.jpg";2;"2";;
"28AQV66RLPHI8QNS9BMKN62N3XK6EF";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"50";;"2OWEGDHDM25LN5FKCXXHJZ6O7HTNDF";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:19:29 GMT 2011";"Sat Apr 30 15:19:37 GMT 2011";"Sat May 07 15:19:37 GMT 2011";"Sat Apr 30 19:55:30 PDT 2011";;;"8";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0121.jpg";2;"2";;
"222H1Q6SVQ8HNVSN77C5TBVC289M3E";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2ABPPSI2KYEP0FV4ILCMBWJ3HNPRLS";"A3BF6G3G1IMICR";"Approved";"Sat Apr 30 16:24:06 GMT 2011";"Sat Apr 30 16:28:52 GMT 2011";"Sat May 07 09:28:52 PDT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"286";"100% (1/1)";"100% (1/1)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0123.jpg";0;"1";;
"222H1Q6SVQ8HNVSN77C5TBVC289M3E";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2JUHECWA6X3Y3ZICDDG5PXPTB0KMLT";"A1PH7CAMG7OIOF";"Approved";"Sat Apr 30 15:17:29 GMT 2011";"Sat Apr 30 15:17:43 GMT 2011";"Sat May 07 15:17:43 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"14";"100% (3/3)";"100% (3/3)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0123.jpg";0;"0";;
"222H1Q6SVQ8HNVSN77C5TBVC289M3E";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2K36BFMFFOYYXG7QWG4GJSC0KAYYLV";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:14:46 GMT 2011";"Sat Apr 30 15:15:10 GMT 2011";"Sat May 07 15:15:10 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"24";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0123.jpg";0;"1";;
"222H1Q6SVQ8HNVSN77C5TBVC289M3E";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2N867D1X3V0FZNILX3AE6M7PDXCCJ0";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:16:27 GMT 2011";"Sat Apr 30 15:16:35 GMT 2011";"Sat May 07 15:16:35 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"8";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0123.jpg";0;"1";;
"222H1Q6SVQ8HNVSN77C5TBVC289M3E";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"0";;"2RNWAVKI62NJ5P74F009VH6BDYEJRC";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:17:18 GMT 2011";"Sat Apr 30 15:17:34 GMT 2011";"Sat May 07 15:17:34 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"16";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0123.jpg";2;"1";;
"295QQ7Q6705157IK42TTVC1X6N0WCD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"1";;"25OJ5OPB0YVGEV4J9CYEU9U3UFAY6O";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:21:35 GMT 2011";"Sat Apr 30 15:21:53 GMT 2011";"Sat May 07 15:21:53 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"18";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0124.jpg";0;"0";;
"295QQ7Q6705157IK42TTVC1X6N0WCD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"1";;"27UQ45UUKQOYVAOTEOJ8TG01TKVDVM";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:22:15 GMT 2011";"Sat Apr 30 15:22:32 GMT 2011";"Sat May 07 08:22:32 PDT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"17";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0124.jpg";0;"0";;
"295QQ7Q6705157IK42TTVC1X6N0WCD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"1";;"2AGHOVR14IXK3PR6FI5C1A6XWBR78I";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:17:32 GMT 2011";"Sat Apr 30 15:17:41 GMT 2011";"Sat May 07 15:17:41 GMT 2011";"Sat Apr 30 19:55:31 PDT 2011";;;"9";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0124.jpg";0;"0";;
"295QQ7Q6705157IK42TTVC1X6N0WCD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"1";;"2MKTMOFXRDS4XZ7BBEEXOFM1UN5VSY";"A3ARNAZVTW1DQU";"Approved";"Sat Apr 30 15:20:34 GMT 2011";"Sat Apr 30 15:20:47 GMT 2011";"Sat May 07 15:20:47 GMT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"13";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0124.jpg";2;"0";;
"295QQ7Q6705157IK42TTVC1X6N0WCD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"1";;"2YUL92HECWA6CQ4LPD60HP5KQ2WIJ8";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:20:37 GMT 2011";"Sat Apr 30 15:20:44 GMT 2011";"Sat May 07 15:20:44 GMT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"7";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0124.jpg";0;"0";;
"2LW6AUBXHWSHM2R6MW2Z1DRLHCRZ38";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"60";;"22IV66RLPHITI41TNWBIB2NJJF4F77";"A3TZC6IVSFAQPG";"Approved";"Sat Apr 30 15:16:47 GMT 2011";"Sat Apr 30 15:16:55 GMT 2011";"Sat May 07 08:16:55 PDT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"8";"100% (7/7)";"100% (7/7)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0125.jpg";0;"1";;
"2LW6AUBXHWSHM2R6MW2Z1DRLHCRZ38";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"60";;"24FU8LZ6R70GKEF5Q9A30E7WL5W6M6";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:15:38 GMT 2011";"Sat Apr 30 15:15:52 GMT 2011";"Sat May 07 15:15:52 GMT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"14";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0125.jpg";0;"0";;
"2LW6AUBXHWSHM2R6MW2Z1DRLHCRZ38";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"60";;"2H51X3V0FK0C378GR2D7UKK9E4ZFMI";"A38KH9L0WDTPWB";"Approved";"Sat Apr 30 15:17:25 GMT 2011";"Sat Apr 30 15:17:46 GMT 2011";"Sat May 07 08:17:46 PDT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"21";"100% (9/9)";"100% (9/9)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0125.jpg";0;"1";;
"2LW6AUBXHWSHM2R6MW2Z1DRLHCRZ38";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:41 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:41 GMT 2011";"60";;"2M8J2D21O3W5C46G2QJI7KYEIYU8E4";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:15:55 GMT 2011";"Sat Apr 30 15:16:04 GMT 2011";"Sat May 07 15:16:04 GMT 2011";"Sat Apr 30 19:55:32 PDT 2011";;;"9";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0125.jpg";0;"1";;
